TIMESTAMP,RECORD,BattV_Min,AirTC,RH,DT_Avg,Q_Avg,TCDT_Avg,DBTCDT_Avg,WS_ms,WindDir,SWin_Avg,SWout_Avg,LWin_Avg,LWout_Avg,SWnet_Avg,LWnet_Avg,SWalbedo_Avg,NR_Avg,VWC_5cm_Avg,Ka_5cm_Avg,T_5cm_Avg,BulkEC_5cm_Avg,VWC_10cm_Avg,Ka_10cm_Avg,T_10cm_Avg,BulkEC_10cm_Avg,VWC_20cm_Avg,Ka_20cm_Avg,T_20cm_Avg,BulkEC_20cm_Avg,VWC_30cm_Avg,Ka_30cm_Avg,T_30cm_Avg,BulkEC_30cm_Avg,VWC_40cm_Avg,Ka_40cm_Avg,T_40cm_Avg,BulkEC_40cm_Avg,VWC_50cm_Avg,Ka_50cm_Avg,T_50cm_Avg,BulkEC_50cm_Avg,VWC_60cm_Avg,Ka_60cm_Avg,T_60cm_Avg,BulkEC_60cm_Avg,VWC_75cm_Avg,Ka_75cm_Avg,T_75cm_Avg,BulkEC_75cm_Avg,VWC_100cm_Avg,Ka_100cm_Avg,T_100cm_Avg,BulkEC_100cm_Avg,SWin_2_Avg,SWout_2_Avg,LWin_2_Avg,LWout_2_Avg,SWnet_2_Avg,LWnet_2_Avg,SWalbedo_2_Avg,NR_2_Avg,DTC_Avg_1_,DTC_Avg_2_,DTC_Avg_3_,DTC_Avg_4_,DTC_Avg_5_,DTC_Avg_6_
2021-12-07 00:00:00,429.5,12.4154166666667,-5.097,79.0145833333333,2.0195,203.829166666667,2.000625,0.292791666666667,1.140625,224.520833333333,14.258375,6.76791666666666,270.516666666667,292.3875,7.40429166666667,-21.19325,0.199833333333333,-13.7895,0,0.883375,-5.05145833333333,0,0,0.904541666666667,-5.07820833333333,0,0,0.848416666666667,-5.09041666666667,0,0,0.857166666666667,-5.15116666666667,0,0,0.849083333333333,-5.018625,0,0,1.04033333333333,-2.89908333333333,0,0.00795833333333334,2.6085,-0.668875,0,0.046125,3.80520833333333,0.269666666666667,0,0,2.20041666666667,0.991041666666667,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-12-08 00:00:00,453.5,12.3933333333333,-3.67275,66.745,2.03320833333333,187.941666666667,2.01958333333333,0.292083333333333,1.08654166666667,217.229166666667,19.1978333333333,8.07933333333333,273.175,295.5375,11.045375,-21.794125,0.196583333333333,-10.7486666666667,0,0.887833333333333,-3.74779166666667,0,0,0.908791666666667,-3.753625,0,0,0.848833333333333,-3.763,0,0,0.859,-3.87329166666667,0,0,0.854083333333333,-3.92416666666667,0,0,1.06008333333333,-2.88595833333333,0,0.00833333333333334,2.616,-0.7095,0,0.0459583333333333,3.79795833333334,0.230333333333333,0,0,2.208625,0.942291666666666,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-12-09 00:00:00,477.5,12.365,-4.096375,90.3125,1.97029166666667,206.445833333333,1.955375,0.349041666666667,0.639958333333333,216.509583333333,8.715875,4.94879166666667,297.404166666667,300.0125,3.76416666666667,-1.703,0.199041666666667,2.061625,0,0.890833333333333,-3.89441666666667,0,0,0.909375,-3.90708333333333,0,0,0.848041666666667,-3.85154166666667,0,0,0.858416666666667,-3.87329166666667,0,0,0.87925,-3.364125,0,0,1.081875,-1.7525,0,0.00870833333333334,2.62908333333333,-0.503416666666667,0,0.04575,3.789,0.202666666666667,0,0,2.21091666666667,0.900916666666667,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-12-10 00:00:00,501.5,12.28625,-12.849375,86.075,1.91995833333333,190.829166666667,1.87408333333333,0.435708333333334,0.325916666666667,178.845833333333,5.799875,6.71883333333333,262.233333333333,265.991666666667,-0.92,-2.95408333333333,0.431125,-3.873875,0,0.864916666666667,-12.1480833333333,0,0,0.894833333333334,-12.13575,0,0,0.821125,-11.93075,0,0,0.842166666666667,-10.6874166666667,0,0,0.901625,-5.58816666666667,0,0,1.09554166666667,-1.98066666666667,0,0.00970833333333334,2.65629166666667,-0.435125,0,0.0452083333333333,3.77145833333333,0.196916666666667,0,0,2.21304166666667,0.867833333333333,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-12-11 00:00:00,525.5,12.2345833333333,-12.8084166666667,71.855,1.91166666666667,195.75,1.866,0.441416666666667,1.27254166666667,215.9875,21.4283333333333,8.20566666666667,231.925,259.2625,13.08925,-27.5245833333333,0.202583333333333,-14.4354583333333,0,0.856125,-12.8277083333333,0,0,0.89175,-12.8499166666667,0,0,0.821958333333333,-12.8100833333333,0,0,0.881666666666667,-12.0540833333333,0,0,0.932958333333333,-7.101125,0,0,1.117125,-2.83495833333333,0,0.00891666666666667,2.636375,-0.695833333333333,0,0.0454583333333333,3.78204166666667,0.16875,0,0,2.20854166666667,0.845291666666667,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-12-12 00:00:00,549.5,12.2808333333333,-2.46445833333333,41.2258333333333,1.89525,188.045833333333,1.88670833333333,0.423291666666667,0.711541666666667,212.507083333333,23.0421666666667,7.027625,264.2125,292.9125,16.0405416666667,-28.0270833333333,0.21375,-11.9899166666667,0,0.888083333333333,-2.99916666666667,0,0,0.917291666666667,-3.0575,0,0,0.851833333333333,-3.21295833333333,0,0,0.872708333333333,-3.82470833333333,0,0,0.977,-3.31929166666667,0,0,1.12458333333333,-1.6115,0,0.00929166666666667,2.6455,-0.511541666666666,0,0.0452916666666667,3.77708333333333,0.145,0,0,2.21641666666667,0.813666666666667,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-12-13 00:00:00,573.5,12.2641666666667,0.3215,27.8370833333333,1.90054166666667,189.641666666667,1.901625,0.408375,0.808416666666667,213.2425,23.6135416666667,7.00979166666667,270.458333333333,300.254166666667,16.8360833333333,-28.9904166666667,0.194166666666667,-12.1553333333333,0,0.896041666666667,-0.642083333333333,0,0,0.926458333333333,-0.74325,0,0,0.858125,-0.971541666666667,0,0,0.858625,-1.6205,0,0,0.988958333333333,-2.50254166666667,0,0,1.13325,-1.19883333333333,0,0.00995833333333334,2.66304166666667,-0.378291666666667,0,0.0444583333333333,3.74729166666667,0.143958333333333,0,0,2.22,0.7895,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-12-14 00:00:00,597.5,12.2383333333333,1.36454166666667,41.71875,1.90733333333333,193.7,1.91195833333333,0.398458333333333,0.669875,212.443666666667,17.02875,8.00379166666667,283.820833333333,308.691666666667,9.02329166666667,-24.13,0.169958333333333,-15.1072916666667,0,0.89775,0.554,0,0,0.928833333333333,0.460416666666667,0,0,0.860583333333333,0.260875,0,0,0.866833333333333,-0.200875,0,0,0.982708333333333,-1.40979166666667,0,0,1.1395,-0.80525,0,0.0105833333333333,2.682,-0.288416666666667,0,0.0447916666666667,3.75691666666667,0.143583333333333,0,0,2.21858333333333,0.768833333333333,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-12-15 00:00:00,621.5,12.1691666666667,-7.37966666666667,75.69375,1.90741666666667,194.0875,1.88129166666667,0.425708333333333,1.187,235.616666666667,14.3835416666667,7.33283333333333,269.608333333333,283.266666666667,7.06975,-13.2005,0.178875,-6.129875,0,0.877208333333333,-7.14779166666667,0,0,0.903333333333333,-7.17016666666667,0,0,0.839041666666667,-7.08791666666667,0,0,0.898416666666667,-5.65608333333333,0,0,0.995541666666667,-3.08029166666667,0,0,1.14133333333333,-1.18395833333333,0,0.0110833333333333,2.69808333333333,-0.292,0,0.044625,3.75133333333333,0.144,0,0,2.21883333333333,0.758125,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-12-16 00:00:00,645.5,12.10125,-10.3413333333333,82.4216666666667,1.9075,199.5125,1.87104166666667,0.441541666666667,0.293166666666667,233.158333333333,17.95225,8.18870833333333,261.504166666667,273.1875,9.75904166666667,-11.753,0.178416666666667,-1.99404166666667,0,0.871125,-9.8925,0,0,0.900583333333333,-9.90616666666667,0,0,0.828458333333333,-9.74525,0,0,0.91875,-8.27120833333333,0,0,1.01529166666667,-4.66145833333333,0,0,1.147875,-1.9,0,0.0104166666666667,2.677875,-0.483,0,0.0447916666666667,3.75520833333333,0.132666666666667,0,0,2.224125,0.744791666666667,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-12-17 00:00:00,669.5,12.0670833333333,-12.4641666666667,87.5958333333333,1.75645833333333,260.7875,1.71575,0.511083333333333,0.935583333333334,218.50375,14.1339166666667,7.09416666666667,251.929166666667,264.7125,7.03166666666667,-12.4060416666667,0.190041666666667,-5.37416666666667,0,0.8645,-12.1316666666667,0,0,0.895958333333333,-12.0925,0,0,0.838916666666667,-10.9533333333333,0,0,0.920666666666667,-6.606375,0,0,1.03504166666667,-3.63429166666667,0,0,1.150625,-1.55783333333333,0,0.0105,2.68258333333333,-0.455875,0,0.0445416666666667,3.74904166666667,0.114041666666667,0,0,2.22529166666667,0.729833333333333,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
